,rangoAutovalores,pasos,iters,tiempo
350,70651.57771927558,0.99,4829,0.09368896484375
351,68720.84797851573,0.99,2668,0.0524294376373291
352,89196.90706656872,0.99,761,0.013116121292114258
353,79303.0433598429,0.99,690,0.011379003524780273
354,63349.11791913951,0.99,1124,0.018393516540527344
355,81263.30013437448,0.99,890,0.014446735382080078
356,78197.41573625033,0.99,2289,0.03749823570251465
357,75342.32508211334,0.99,608,0.010788202285766602
358,97759.56200277428,0.99,3492,0.06368660926818848
359,93491.66435369175,0.99,923,0.015104532241821289
360,82757.73824998751,0.99,870,0.01433420181274414
361,100222.89322979488,0.99,576,0.009502649307250977
362,94324.77363040773,0.99,529,0.008762836456298828
363,114779.97945419914,0.99,511,0.008425235748291016
364,123855.97005796654,0.99,1029,0.01723790168762207
365,112881.37768309392,0.99,609,0.011029720306396484
366,101807.21241214182,0.99,704,0.01163625717163086
367,119184.15891764652,0.99,1179,0.01966118812561035
368,120823.88937780198,0.99,1453,0.024334430694580078
369,103765.01338364932,0.99,330,0.00549006462097168
370,120845.29258845268,0.99,2457,0.04163861274719238
371,160969.831277606,0.99,496,0.008843421936035156
372,152176.41098457723,0.99,957,0.015839576721191406
373,142301.88553298527,0.99,6409,0.10731363296508789
374,148110.64418963238,0.99,880,0.015689611434936523
375,148112.2485348474,0.99,1614,0.026576757431030273
376,158142.71136584843,0.99,636,0.02042555809020996
377,177328.1846003543,0.99,1971,0.07584118843078613
378,155587.11073547354,0.99,92892,2.2342638969421387
379,144442.71623412424,0.99,1449,0.052544355392456055
380,149376.98800776032,0.99,6117,0.20907974243164062
381,170418.35140165203,0.99,2631,0.04740190505981445
382,150730.83413742695,0.99,5063,0.08337855339050293
383,169217.22667594525,0.99,3128,0.051613569259643555
384,163505.22215288918,0.99,696,0.013462305068969727
385,176709.622809962,0.99,437,0.01584005355834961
386,185721.75304296688,0.99,1071,0.023883581161499023
387,244590.2456101976,0.99,807,0.024050235748291016
388,207626.6687354229,0.99,1527,0.03996419906616211
389,188212.0134939497,0.99,241,0.003998517990112305
390,230315.8144048959,0.99,946,0.01563549041748047
391,224615.3735982258,0.99,1108,0.01817798614501953
392,223463.51116008693,0.99,1656,0.02819967269897461
393,188823.3652396909,0.99,1283,0.02155590057373047
394,238622.3307053795,0.99,1189,0.024941444396972656
395,207126.78101130005,0.99,1321,0.022318363189697266
396,204013.8868348868,0.99,857,0.014060258865356445
397,220471.82244227792,0.99,357,0.005867958068847656
398,278204.0083830989,0.99,1251,0.022489070892333984
399,339131.4913032096,0.99,420,0.006981372833251953
400,25.91211218391877,0.999,417,0.006876468658447266
401,114.9028816141618,0.999,1238,0.024897336959838867
402,231.3491313703673,0.999,11708,0.3164196014404297
403,419.515993577398,0.999,3761,0.06220674514770508
404,657.7491853432172,0.999,17440,0.3151118755340576
405,857.6877459648322,0.999,9923,0.17321062088012695
406,1483.8273551191069,0.999,180001,4.2424585819244385
407,2030.7927391811345,0.999,6543,0.13308143615722656
408,2117.6608559459,0.999,269,0.01051020622253418
409,2735.6513281345874,0.999,3414,0.12612390518188477
410,3231.856718710456,0.999,92847,1.9736418724060059
411,3320.067373794032,0.999,2078,0.07435750961303711
412,4044.9189198031327,0.999,13825,0.23881173133850098
413,4541.979730787354,0.999,93951,2.4987809658050537
414,5358.327269968615,0.999,351,0.010894298553466797
415,7158.959193446376,0.999,6033,0.18454194068908691
416,7877.898881542444,0.999,579,0.01759028434753418
417,8992.498293699038,0.999,1048,0.03171896934509277
418,9424.779561917385,0.999,717,0.020920991897583008
419,10671.350946713224,0.999,180001,6.133146524429321
420,10861.256262531591,0.999,9206,0.167205810546875
421,11751.706248520317,0.999,943,0.015584230422973633
422,12800.039012785635,0.999,20908,0.6638710498809814
423,17306.77911561314,0.999,1120,0.018326759338378906
424,15572.16801761354,0.999,1383,0.02256917953491211
425,15947.106877596778,0.999,1894,0.030962467193603516
426,16952.596051441335,0.999,6460,0.11976814270019531
427,22269.913064011296,0.999,1131,0.01885366439819336
428,17898.90024658939,0.999,929,0.01535797119140625
429,25451.95513079813,0.999,154901,3.171304941177368
430,21442.82282836756,0.999,68661,1.5954132080078125
431,22866.662767526723,0.999,3991,0.10110640525817871
432,29421.98039366646,0.999,21125,0.5269119739532471
433,28416.31998802142,0.999,6492,0.1163327693939209
434,32482.094148988665,0.999,8505,0.16542792320251465
435,30439.878482379267,0.999,9639,0.16536593437194824
436,36281.78295469264,0.999,1811,0.03794574737548828
437,44598.22215255488,0.999,6420,0.1693425178527832
438,44430.80793075602,0.999,12599,0.27687811851501465
439,44235.6972749866,0.999,396,0.006592273712158203
440,46225.36643657666,0.999,1179,0.02362513542175293
441,43300.752663192725,0.999,7854,0.17352795600891113
442,51779.40865533454,0.999,1011,0.016603708267211914
443,48617.3100197145,0.999,17173,0.30490922927856445
444,43795.82812082818,0.999,2552,0.0419614315032959
445,56007.08648827573,0.999,15829,0.46443676948547363
446,63375.48297169563,0.999,1117,0.04440474510192871
447,60020.05025725486,0.999,1946,0.07185506820678711
448,55493.78230711984,0.999,180001,3.996887445449829
449,65691.75405908842,0.999,128791,2.866054058074951
450,70651.57771927558,0.999,180001,4.136166095733643
451,68720.84797851573,0.999,180001,4.312069416046143
452,89196.90706656872,0.999,13643,0.2714991569519043
453,79303.0433598429,0.999,9248,0.2952115535736084
454,63349.11791913951,0.999,7699,0.2957766056060791
455,81263.30013437448,0.999,6629,0.22302675247192383
456,78197.41573625033,0.999,52504,1.018125057220459
457,75342.32508211334,0.999,7159,0.1282796859741211
458,97759.56200277428,0.999,71959,1.7072043418884277
459,93491.66435369175,0.999,9368,0.2614102363586426
460,82757.73824998751,0.999,5561,0.09000444412231445
461,100222.89322979488,0.999,1704,0.027858257293701172
462,94324.77363040773,0.999,1816,0.029923677444458008
463,114779.97945419914,0.999,1077,0.017611265182495117
464,123855.97005796654,0.999,13803,0.23100066184997559
465,112881.37768309392,0.999,5728,0.18571186065673828
466,101807.21241214182,0.999,3870,0.15108680725097656
467,119184.15891764652,0.999,5987,0.18056511878967285
468,120823.88937780198,0.999,35654,0.7170870304107666
469,103765.01338364932,0.999,703,0.02645277976989746
470,120845.29258845268,0.999,65199,1.513892412185669
471,160969.831277606,0.999,805,0.013286352157592773
472,152176.41098457723,0.999,9827,0.17336726188659668
473,142301.88553298527,0.999,180001,3.7899651527404785
474,148110.64418963238,0.999,6490,0.11967301368713379
475,148112.2485348474,0.999,3883,0.07327818870544434
476,158142.71136584843,0.999,6359,0.1672499179840088
477,177328.1846003543,0.999,119486,2.3286192417144775
478,155587.11073547354,0.999,180001,3.858643054962158
479,144442.71623412424,0.999,21955,0.5401208400726318
480,149376.98800776032,0.999,137359,3.8689639568328857
481,170418.35140165203,0.999,88840,2.3300669193267822
482,150730.83413742695,0.999,180001,4.201128721237183
483,169217.22667594525,0.999,142315,3.4959464073181152
484,163505.22215288918,0.999,1064,0.01755046844482422
485,176709.622809962,0.999,6685,0.11513686180114746
486,185721.75304296688,0.999,16861,0.5829472541809082
487,244590.2456101976,0.999,11627,0.21801352500915527
488,207626.6687354229,0.999,31061,0.8044593334197998
489,188212.0134939497,0.999,1759,0.029556751251220703
490,230315.8144048959,0.999,11591,0.20714688301086426
491,224615.3735982258,0.999,8986,0.15497422218322754
492,223463.51116008693,0.999,71175,1.3799469470977783
493,188823.3652396909,0.999,30519,0.6100070476531982
494,238622.3307053795,0.999,37827,0.9255907535552979
495,207126.78101130005,0.999,23995,0.5257871150970459
496,204013.8868348868,0.999,5078,0.10374140739440918
497,220471.82244227792,0.999,813,0.01593947410583496
498,278204.0083830989,0.999,4277,0.07935214042663574
499,339131.4913032096,0.999,1811,0.03618931770324707
500,25.91211218391877,1.0,1332,0.02158522605895996
501,114.9028816141618,1.0,12300,0.21511292457580566
502,231.3491313703673,1.0,16232,0.36078810691833496
503,419.515993577398,1.0,8424,0.3071739673614502
504,657.7491853432172,1.0,76206,1.549316644668579
505,857.6877459648322,1.0,21740,0.6052303314208984
506,1483.8273551191069,1.0,180001,4.1270952224731445
507,2030.7927391811345,1.0,6210,0.11110067367553711
508,2117.6608559459,1.0,2724,0.057305335998535156
509,2735.6513281345874,1.0,42702,1.037358045578003
510,3231.856718710456,1.0,105286,2.160383701324463
511,3320.067373794032,1.0,65450,1.3459491729736328
512,4044.9189198031327,1.0,60834,1.3006775379180908
513,4541.979730787354,1.0,116500,2.238754987716675
514,5358.327269968615,1.0,2654,0.04377460479736328
515,7158.959193446376,1.0,13246,0.2226705551147461
516,7877.898881542444,1.0,1888,0.03213787078857422
517,8992.498293699038,1.0,11048,0.18836402893066406
518,9424.779561917385,1.0,4116,0.06879782676696777
519,10671.350946713224,1.0,180001,4.44955039024353
520,10861.256262531591,1.0,16722,0.3847310543060303
521,11751.706248520317,1.0,1442,0.03178548812866211
522,12800.039012785635,1.0,31200,0.5749506950378418
523,17306.77911561314,1.0,7408,0.14530467987060547
524,15572.16801761354,1.0,1862,0.031014680862426758
525,15947.106877596778,1.0,18104,0.37055349349975586
526,16952.596051441335,1.0,7784,0.25888633728027344
527,22269.913064011296,1.0,7318,0.13933873176574707
528,17898.90024658939,1.0,1200,0.019793033599853516
529,25451.95513079813,1.0,180001,5.264447212219238
530,21442.82282836756,1.0,110744,2.047978162765503
531,22866.662767526723,1.0,10352,0.1855921745300293
532,29421.98039366646,1.0,76016,1.7501442432403564
533,28416.31998802142,1.0,18048,0.4982891082763672
534,32482.094148988665,1.0,27264,0.8846912384033203
535,30439.878482379267,1.0,17704,0.5433616638183594
536,36281.78295469264,1.0,44282,1.355034351348877
537,44598.22215255488,1.0,44058,1.2962398529052734
538,44430.80793075602,1.0,31866,0.552685022354126
539,44235.6972749866,1.0,4826,0.08044743537902832
540,46225.36643657666,1.0,22720,0.5387752056121826
541,43300.752663192725,1.0,18756,0.39482736587524414
542,51779.40865533454,1.0,4276,0.09884333610534668
543,48617.3100197145,1.0,26654,0.7196149826049805
544,43795.82812082818,1.0,18988,0.40676212310791016
545,56007.08648827573,1.0,25610,0.7479648590087891
546,63375.48297169563,1.0,7182,0.2409040927886963
547,60020.05025725486,1.0,3708,0.11928892135620117
548,55493.78230711984,1.0,180001,4.742573261260986
549,65691.75405908842,1.0,180001,4.073903560638428
550,70651.57771927558,1.0,180001,4.183119297027588
551,68720.84797851573,1.0,180001,4.446381568908691
552,89196.90706656872,1.0,15972,0.36240363121032715
553,79303.0433598429,1.0,28294,0.5502059459686279
554,63349.11791913951,1.0,25492,0.508265495300293
555,81263.30013437448,1.0,24132,0.5019910335540771
556,78197.41573625033,1.0,63770,1.48679518699646
557,75342.32508211334,1.0,5768,0.0952146053314209
558,97759.56200277428,1.0,180001,4.2278053760528564
559,93491.66435369175,1.0,15522,0.27248573303222656
560,82757.73824998751,1.0,21832,0.6495206356048584
561,100222.89322979488,1.0,12448,0.21421146392822266
562,94324.77363040773,1.0,34112,0.8872625827789307
563,114779.97945419914,1.0,3444,0.06438183784484863
564,123855.97005796654,1.0,22568,0.43317580223083496
565,112881.37768309392,1.0,15404,0.47604870796203613
566,101807.21241214182,1.0,11968,0.20057415962219238
567,119184.15891764652,1.0,43552,0.8805592060089111
568,120823.88937780198,1.0,76518,1.793351411819458
569,103765.01338364932,1.0,3558,0.06970667839050293
570,120845.29258845268,1.0,126654,2.875547409057617
571,160969.831277606,1.0,3672,0.06094026565551758
572,152176.41098457723,1.0,17616,0.3380167484283447
573,142301.88553298527,1.0,180001,4.134560823440552
574,148110.64418963238,1.0,28362,0.5210802555084229
575,148112.2485348474,1.0,32286,0.7556166648864746
576,158142.71136584843,1.0,17518,0.5550374984741211
577,177328.1846003543,1.0,180001,5.151010990142822
578,155587.11073547354,1.0,180001,4.092168092727661
579,144442.71623412424,1.0,52406,1.1655550003051758
580,149376.98800776032,1.0,180001,4.273523569107056
581,170418.35140165203,1.0,92760,1.997206687927246
582,150730.83413742695,1.0,180001,3.8176045417785645
583,169217.22667594525,1.0,180001,3.7364015579223633
584,163505.22215288918,1.0,17132,0.3193244934082031
585,176709.622809962,1.0,12004,0.2897372245788574
586,185721.75304296688,1.0,39664,0.8264381885528564
587,244590.2456101976,1.0,12848,0.32643699645996094
588,207626.6687354229,1.0,52112,1.0954387187957764
589,188212.0134939497,1.0,3936,0.07381558418273926
590,230315.8144048959,1.0,27946,0.4912383556365967
591,224615.3735982258,1.0,16942,0.42327189445495605
592,223463.51116008693,1.0,180001,4.212872505187988
593,188823.3652396909,1.0,54040,1.1595954895019531
594,238622.3307053795,1.0,47862,1.1685466766357422
595,207126.78101130005,1.0,33938,0.8554887771606445
596,204013.8868348868,1.0,5618,0.10071444511413574
597,220471.82244227792,1.0,3460,0.06125164031982422
598,278204.0083830989,1.0,10866,0.35747551918029785
599,339131.4913032096,1.0,1786,0.039864540100097656
600,25.91211218391877,0.0,1113,0.02118992805480957
601,114.9028816141618,0.0,1160,0.02256917953491211
602,231.3491313703673,0.0,1509,0.03668975830078125
603,419.515993577398,0.0,585,0.01693439483642578
604,657.7491853432172,0.0,26873,0.5528421401977539
605,857.6877459648322,0.0,3697,0.11450052261352539
606,1483.8273551191069,0.0,10574,0.19965696334838867
607,2030.7927391811345,0.0,811,0.015499591827392578
608,2117.6608559459,0.0,759,0.01756143569946289
609,2735.6513281345874,0.0,7061,0.1589353084564209
610,3231.856718710456,0.0,41286,1.0638306140899658
611,3320.067373794032,0.0,7461,0.13568830490112305
612,4044.9189198031327,0.0,984,0.01671147346496582
613,4541.979730787354,0.0,30756,0.7355916500091553
614,5358.327269968615,0.0,956,0.01649618148803711
615,7158.959193446376,0.0,3618,0.10757184028625488
616,7877.898881542444,0.0,473,0.013451337814331055
617,8992.498293699038,0.0,4702,0.08797144889831543
618,9424.779561917385,0.0,1008,0.0171048641204834
619,10671.350946713224,0.0,5065,0.0830831527709961
620,10861.256262531591,0.0,1098,0.017841100692749023
621,11751.706248520317,0.0,517,0.008465290069580078
622,12800.039012785635,0.0,6222,0.13068342208862305
623,17306.77911561314,0.0,1108,0.0404512882232666
624,15572.16801761354,0.0,380,0.009191751480102539
625,15947.106877596778,0.0,1221,0.020434856414794922
626,16952.596051441335,0.0,5545,0.09774947166442871
627,22269.913064011296,0.0,649,0.011410236358642578
628,17898.90024658939,0.0,291,0.005060434341430664
629,25451.95513079813,0.0,13754,0.2640962600708008
630,21442.82282836756,0.0,2820,0.055803775787353516
631,22866.662767526723,0.0,953,0.015837907791137695
632,29421.98039366646,0.0,1416,0.028752565383911133
633,28416.31998802142,0.0,2823,0.046860694885253906
634,32482.094148988665,0.0,3145,0.05397915840148926
635,30439.878482379267,0.0,1187,0.019168615341186523
636,36281.78295469264,0.0,4306,0.08063697814941406
637,44598.22215255488,0.0,82773,2.033121347427368
638,44430.80793075602,0.0,2126,0.06450247764587402
639,44235.6972749866,0.0,1741,0.03468513488769531
640,46225.36643657666,0.0,590,0.009619712829589844
641,43300.752663192725,0.0,1583,0.02580714225769043
642,51779.40865533454,0.0,1480,0.025375843048095703
643,48617.3100197145,0.0,2019,0.03359675407409668
644,43795.82812082818,0.0,4103,0.06687521934509277
645,56007.08648827573,0.0,4866,0.07862710952758789
646,63375.48297169563,0.0,654,0.010669708251953125
647,60020.05025725486,0.0,376,0.00615692138671875
648,55493.78230711984,0.0,112718,2.626344680786133
649,65691.75405908842,0.0,96977,1.8920674324035645
650,70651.57771927558,0.0,10092,0.21433424949645996
651,68720.84797851573,0.0,25487,0.7920610904693604
652,89196.90706656872,0.0,6994,0.1514279842376709
653,79303.0433598429,0.0,873,0.014925956726074219
654,63349.11791913951,0.0,2010,0.03289055824279785
655,81263.30013437448,0.0,2810,0.047089576721191406
656,78197.41573625033,0.0,3704,0.06557416915893555
657,75342.32508211334,0.0,728,0.022948265075683594
658,97759.56200277428,0.0,6864,0.16054105758666992
659,93491.66435369175,0.0,1359,0.02780294418334961
660,82757.73824998751,0.0,994,0.02081012725830078
661,100222.89322979488,0.0,1114,0.02243638038635254
662,94324.77363040773,0.0,822,0.016626834869384766
663,114779.97945419914,0.0,3218,0.060164451599121094
664,123855.97005796654,0.0,2509,0.07354569435119629
665,112881.37768309392,0.0,628,0.02372574806213379
666,101807.21241214182,0.0,1146,0.04289507865905762
667,119184.15891764652,0.0,2909,0.06501030921936035
668,120823.88937780198,0.0,1663,0.0274813175201416
669,103765.01338364932,0.0,940,0.02956557273864746
670,120845.29258845268,0.0,2929,0.071929931640625
671,160969.831277606,0.0,2249,0.03688168525695801
672,152176.41098457723,0.0,5396,0.15077614784240723
673,142301.88553298527,0.0,7646,0.18870806694030762
674,148110.64418963238,0.0,3930,0.13095426559448242
675,148112.2485348474,0.0,1098,0.018386363983154297
676,158142.71136584843,0.0,1106,0.018954992294311523
677,177328.1846003543,0.0,23317,0.7329883575439453
678,155587.11073547354,0.0,180001,4.719824314117432
679,144442.71623412424,0.0,11670,0.2268509864807129
680,149376.98800776032,0.0,30190,1.0558030605316162
681,170418.35140165203,0.0,4173,0.07066488265991211
682,150730.83413742695,0.0,12841,0.23487544059753418
683,169217.22667594525,0.0,2778,0.05193924903869629
684,163505.22215288918,0.0,524,0.00873708724975586
685,176709.622809962,0.0,6000,0.12923955917358398
686,185721.75304296688,0.0,2961,0.05728507041931152
687,244590.2456101976,0.0,4558,0.09359884262084961
688,207626.6687354229,0.0,5464,0.09319305419921875
689,188212.0134939497,0.0,492,0.015512228012084961
690,230315.8144048959,0.0,1775,0.0675194263458252
691,224615.3735982258,0.0,1294,0.048679351806640625
692,223463.51116008693,0.0,48765,0.9871587753295898
693,188823.3652396909,0.0,5078,0.08876323699951172
694,238622.3307053795,0.0,18245,0.3911135196685791
695,207126.78101130005,0.0,4369,0.08875918388366699
696,204013.8868348868,0.0,1547,0.02550506591796875
697,220471.82244227792,0.0,860,0.02612924575805664
698,278204.0083830989,0.0,3343,0.0725858211517334
699,339131.4913032096,0.0,1017,0.016759157180786133
